propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,topPlus,neighborhood,newDevelopmentFinished
104767759,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/39/b4/5c/1230984468.webp,60096,45,1,375000.0,"{'price': {'amount': 375000.0, 'currencySuffix': '€'}}",flat,sale,179.0,True,5,2,camino de Ronda,Granada,Granada,Ronda - Arabial,es,37.1813115,-3.6115083,False,https://www.idealista.com/inmueble/104767759/,1399,"Este piso, te ofrece la posibilidad de disfrutar de la vida urbana sin renunciar a la paz y el silencio que necesitas para descansar. Sus 5 dormitorios te garantizan un descanso reparador, lejos de ruidos molestos que perturben tu sueño. Tiene un salón y un comedor en estancias contiguas pero interconectando ambos ambientes. La cocina está muy optimizada y cuenta con un lavadero separado para tu comodidad, y los dos baños te garantizan espacio suficiente para toda la familia. Este piso ha sido completamente reformado con materiales de alta calidad, desde la electricidad y la fontanería hasta los suelos, ls puertas y las ventanas. Además, si necesitas espacio para tus vehículos, este piso dispone de una cochera doble y un trastero opcionales, para que no tengas que preocuparte por el aparcamiento. Pero eso no es todo, su ubicación privilegiada te permite acceder a todos los servicios que puedas necesitar en tu día a día: supermercados, farmacias, colegios, universidad, transporte público, acceso a la autovía.. . Todo a tu alcance para que puedas disfrutar de la ciudad sin renunciar a la tranquilidad de tu hogar. No te conformes con una vida mediocre, mereces lo mejor. Este piso es la oportunidad que estabas esperando para disfrutar de la ciudad sin renunciar a la tranquilidad y la calidad de vida que te mereces. ¡No dejes que se te escape! Ven a visitarlo y descubre por qué es el hogar perfecto para ti. ¡Te esperamos.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2095.0,{'typology': 'flat'},"{'subtitle': 'Ronda - Arabial, Granada', 'title': 'Piso en camino de Ronda'}",True,False,False,False,{'groupDescription': 'Destacado'},False,False,Ronda - Arabial,
103379859,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/45/88/1187659386.webp,00460,29,en,219000.0,"{'price': {'amount': 219000.0, 'currencySuffix': '€'}}",flat,sale,115.0,True,3,1,"calle Verónica de la Magdalena, 48",Granada,Granada,Centro,es,37.1749548,-3.6039875,True,https://www.idealista.com/inmueble/103379859/,491,"Selling Inmobiliaria Granada les presenta este inmueble en un edificio histórico en pleno centro de Granada junto a calle Mesones. No hay nada mas céntrico y mejor en la oferta actual de inmuebles en Granada. Desde su misma puerta y sin tener que cruzar una sola calle podrá ir andando por el casco antiguo a la Catedral, bares, comercios, tiendas. ya que se encuentra ubicado en una peatonal a la que solo pueden acceder residentes y propietarios de garajes. La vivienda se encuentra ubicada en la planta principal del edificio ( primera de edificio ) Destaca del inmueble sus impresionantes techos altos de hasta 3 metros, su salón de 25m2 y 2 amplísimos dormitorios de 3, con armarios empotrados y 4 sus ventanas a la calle. La vivienda es ideal para destinarse a vivienda turística por varias razones: Ubicación inmejorable junto a calle Mesones, Puentezuelas, Recogidas, Plaza de la Trinidad,  Zona tranquila, prácticamente sin tráfico rodado. Cocina con electrodomésticos, suelo de mármol, armarios empotrados, paredes lisas, puertas de madera maciza, muros anchos  El PVP indicado no incluye impuestos ni gastos de Escritura, registro de la propiedad u honorarios de agencia. Nosotros nos ocupamos absolutamente de toda la tramitación de toda la documentación de principio a final. Las superficies expresadas en esta página tienen carácter descriptivo y son aproximadas. El precio puede ser susceptible de modificación sin previo aviso. En nuestra agencia contamos con años de experiencia profesional y disponemos de una oficina abierta al público, dados de alta en la actividad con todos los permisos, siendo la compraventa y alquiler de inmuebles y promociones el objeto social de su actividad.",False,good,False,True,,1904.0,{'typology': 'flat'},"{'subtitle': 'Recogidas, Granada', 'title': 'Piso en calle Verónica de la Magdalena, 48'}",True,False,False,False,{'groupDescription': 'Destacado'},False,False,Recogidas,
105281217,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/a7/64/1262243274.webp,50977,26,4,340000.0,"{'price': {'amount': 340000.0, 'currencySuffix': '€'}}",flat,sale,132.0,True,3,2,calle San Antón,Granada,Granada,Figares,es,37.1714062,-3.6001869,False,https://www.idealista.com/inmueble/105281217/,335,"PISO CUARTA PLANTA EN CALLE SAN ANTÓN. Piso de 132m2 construidos en pleno centro de Granada, a escasos 2 minutos andando a Puerta Real, rodeado de todo tipo de servicios, comercio y parada de Metro de Alhamar, posibilidad de reformarlo a su gusto: plano orientativo de reforma para vivienda de 3 dormitorios y 2 baños completos, amplia cocina con zona office y 2 terrazas, una hacia San Antón y otra a San Diego. La vivienda es muy luminosa. Plaza de garaje para coche pequeño en el mismo edificio. El precio indicado no incluye gastos ni impuestos derivados de la compraventa. Estos serán los que correspondan según la legislación vigente. Tampoco se incluyen los honorarios profesionales de la agencia inmobiliaria. La vivienda se vende sin muebles. Las superficies expresadas tienen carácter descriptivo y son aproximadas.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2576.0,{'typology': 'flat'},"{'subtitle': 'Figares, Granada', 'title': 'Piso en calle San Antón'}",True,False,False,False,{'groupDescription': 'Destacado'},False,False,,
105306519,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/59/43/32/1248137186.webp,10439,34,3,365000.0,"{'price': {'amount': 365000.0, 'currencySuffix': '€'}}",flat,sale,134.0,True,4,3,Carrera de la Virgen,Granada,Granada,Realejo,es,37.1714131,-3.5964849,False,https://www.idealista.com/inmueble/105306519/,352,"Ubicación: Carrera de la Virgen, Granada. Descubre la joya de Granada en pleno corazón de la ciudad: un piso exclusivo con inmenso potencial y una ubicación inmejorable. Este luminoso piso de 134 metros cuadrados, ubicado en una majestuosa tercera planta, ofrece una vista impresionante de La Alhambra, uno de los tesoros más emblemáticos de España. Características Destacadas: � Tamaño: Con 104 metros cuadrados, este piso de tres dormitorios y un baño se presenta como una base perfecta para una vida cómoda o para inversión. � Potencial de Unión: La propiedad incluye un apartamento adyacente de aproximadamente 30 metros cuadrados, lo que te brinda la flexibilidad de unir ambos espacios o mantenerlos separados. Las posibilidades son infinitas: un hogar espacioso, dos unidades separadas, o una combinación de ambas. � Vistas Panorámicas: Desde la tercera planta, disfrutarás de abundante luz natural y, lo que es aún más excepcional, de una vista constante de La Alhambra. Cada día será una experiencia única. �️ Edificio Señorial: Ubicado en un edificio histórico de gran prestigio, con elegantes detalles arquitectónicos y un ambiente distinguido. Este piso es una oportunidad única para aquellos que buscan una inversión segura en el mercado inmobiliario de Granada o un hogar en un entorno de ensueño. La Carrera de la Virgen es famosa por su atmósfera vibrante, con tiendas, restaurantes y monumentos históricos a solo unos pasos de tu puerta. No pierdas la oportunidad de ser dueño de este pedazo de historia y potencial en Granada. ¡Contacta con nosotros hoy mismo para más información y para explorar todas las posibilidades que este piso excepcional tiene para ofrecer! *El PVP indicado no incluye impuestos ni gastos de Escritura. Honorarios agencia no incluidos. **Las superficies expresadas en esta página tienen carácter descriptivo y son aproximadas. Los precios pueden ser susceptibles de modificación sin previo aviso. *Esta vivienda se vende sin muebles. *.",False,renew,False,True,,2724.0,{'typology': 'flat'},"{'subtitle': 'Carrera de la Virgen - Paseo del Salón, Granada', 'title': 'Piso en Carrera de la Virgen'}",True,False,False,False,{'groupDescription': 'Destacado'},False,False,Carrera de la Virgen - Paseo del Salón,
105887365,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/2b/3b/1266020083.webp,5615,41,,790000.0,"{'price': {'amount': 790000.0, 'currencySuffix': '€'}}",chalet,sale,197.0,,3,2,carril de San Cecilio,Granada,Granada,Realejo,es,37.1737973,-3.5886288,False,https://www.idealista.com/inmueble/105887365/,878,"¡La magia del Realejo al alcance de tu mano! Ponemos a tu disposición este inmueble único en la zona, esta preciosa casa consta de 157m2 distribuidos de estupenda manera en 3 plantas con 3 amplios dormitorios, todos exteriores y siendo uno de ellos, el principal, en suite con vestidor y con salida directa a una de las maravillosas terrazas donde levantarse cada mañana es un lujo gracias a sus impresionantes vistas de toda Granada. Seguimos con los 2 grandes baños, cocina independiente totalmente equipada, pasamos al diáfano y muy luminoso salón también con salida directa a otra de las terrazas que nos ofrece la propiedad. Por último y no menos importante, en la planta baja, no podemos olvidar el gran garaje con espacio suficiente para un coche grande y una pequeña habitación destinada a despensa. ¡Llámanos! Y no pierdas la oportunidad de adquirir un inmueble único en una de las ciudades más bonitas del mundo. *El PVP indicado no incluye impuestos ni gastos de Escritura. Honorarios agencia no incluidos. **Las superficies expresadas en esta página tienen carácter descriptivo y son aproximadas. Los precios pueden ser susceptibles de modificación sin previo aviso. Ref. 5615.",False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4010.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Cuesta Escoriaza - Barranco del Abogado, Granada', 'title': 'Casa independiente en carril de San Cecilio'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,Cuesta Escoriaza - Barranco del Abogado,
104648735,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/de/1d/1227323553.webp,309-02158P,52,,1530000.0,"{'price': {'amount': 1530000.0, 'currencySuffix': '€'}}",chalet,sale,289.0,,5,3,"calle Zafra, 12 -14",Granada,Granada,Albaicín,es,37.1796493,-3.5919648,True,https://www.idealista.com/inmueble/104648735/,846,"Esta luminosa vivienda se sitúa en el corazón histórico del Albaicín, ofreciendo una superficie construida de 289 m² distribuida en tres plantas más una cubierta. En su interior, cuenta con un salón, sala de estar, comedor independiente con chimenea, cocina totalmente equipada, tres dormitorios, cuatro baños, un despacho y un patio. Al ingresar a la propiedad, nos recibe un amplio recibidor seguido de un patio de 34 m², una habitación y un baño en suite. A través de las escaleras, accedemos a la primera planta donde encontramos un espacioso comedor de 31 m², una cocina completamente equipada, dos habitaciones, uno de ellos actualmente adaptado como sala de estar/salón, separados por un baño, y otro baño independiente completa esta planta. La segunda planta ofrece un amplio salón, el dormitorio principal con baño en suite y acceso a la terraza. Por último, en la planta cubierta, encontramos una terraza chill out con impresionantes vistas de la Alhambra. Este hogar se encuentra en el Albaicín, un barrio histórico de Granada caracterizado por su arquitectura morisca bien conservada y sus calles empedradas. Situado en una colina frente a la Alhambra, el Albaicín ofrece vistas panorámicas de este emblemático palacio y de la ciudad de Granada. Además de su belleza arquitectónica, el barrio es conocido por su ambiente pintoresco, sus teterías, tiendas de artesanía y bares de tapas. Entre sus monumentos más destacados se encuentran la iglesia de San Nicolás y la iglesia de San Salvador, así como vestigios de murallas históricas y baños árabes. En resumen, el Albaicín es un destino turístico popular en Granada gracias a su rica historia y encanto arquitectónico.",True,good,False,,,5294.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Albaicín, Granada', 'title': 'Casa independiente en calle Zafra, 12 -14'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,,
104945878,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6e/4d/91/1236983500.webp,DUP-CARRILPICON,51,4,360000.0,"{'price': {'amount': 360000.0, 'currencySuffix': '€'}}",flat,sale,213.0,True,5,2,carril del Picón,Granada,Granada,Centro,es,37.1785739,-3.6048637,False,https://www.idealista.com/inmueble/104945878/,747,"¡OPORTUNIDAD! Ponemos a la venta gran piso en la calle Carril del Picón. Situado en una planta alta, esta fantástica vivienda cuenta con 150 m2 (213 m2 según catastro), distribuidos en la actualidad en amplio hall de entrada, habitación destinada a despacho, amplio trastero, pasillo que cuenta con una zona más independiente destinada a dormitorio y baño, tres dormitorios más, baño, salón, sala de estar y amplia cocina con despensa y lavadero. En total 5 dormitorios, 2 baños, salón, sala de estar y cocina.  Destacar que por su distribución es la vivienda perfecta para reformar y convertirla en dos pisos o apartamentos destinados a vivir, alquiler de larga duración, alquiler a estudiantes o alquiler turístico, el cual está también permitido por la Comunidad.  Igualmente es ideal para vivir o alquilar un piso de grandes dimensiones con una fantástica ubicación que se adapta a cualquiera de estas opciones ya que está rodeado de todo tipo de servicios, como colegios, facultades, comercios, autobuses, metro…. ¡NO DUDES EN CONTACTAR CON NOSOTROS PARA COORDINAR UNA VISITA! Puedes ver todas nuestras propiedades en *El PVP indicado no incluye impuestos ni gastos de Escritura. **Honorarios de agencia no incluidos. **Las superficies expresadas en esta página tienen carácter descriptivo y son aproximadas. *.",False,renew,False,True,,1690.0,{'typology': 'flat'},"{'subtitle': 'Jardín Botánico, Granada', 'title': 'Piso en carril del Picón'}",True,False,False,False,{'groupDescription': 'Destacado'},False,False,Jardín Botánico,
105907725,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/de/44/1266629884.webp,15905,43,5,399500.0,"{'price': {'amount': 399500.0, 'currencySuffix': '€'}}",flat,sale,184.0,True,4,3,calle Alhamar,Granada,Granada,Figares,es,37.1685309,-3.6059835,False,https://www.idealista.com/inmueble/105907725/,906,"¡Descubre la elegancia y comodidad en pleno centro de Granada, en la prestigiosa Calle Alhamar! Este espacioso piso en la quinta planta te brinda una experiencia de vida única, con sus 148 metros cuadrados distribuidos estratégicamente para ofrecerte el máximo confort. Muy luminoso, con cuatro amplias habitaciones y dos baños bien equipados, este piso en buen estado, aunque admitiría una reforma parcial, es el escenario perfecto para una vida familiar plena. La cocina, cuenta con despensa y lavadero, y posibilidad de un aseo de servicio (preinstalado). La carpintería exterior de aluminio. Dispone de calefacción central y videoportero. Cuenta con ascensor facilita el acceso. Cuenta con un balcón amplio, con una longitud de unos 11 metros, muy agradable, que te permite disfrutar del aire fresco. Además de una terraza interior, que da un patio, perfecto, para la zona de lavanderia, y almacenamiento. La ubicación privilegiada en pleno centro te ofrece acceso a una amplia gama de servicios y comodidades, desde transporte público hasta centros médicos, supermercados y zonas de ocio. La proximidad al metro y parques añade versatilidad a tu estilo de vida, mientras que la presencia de árboles y zonas infantiles crea un entorno agradable para toda la familia. No pierdas la oportunidad de vivir en el corazón de Granada. ¡Contáctanos y haz de este piso tu nuevo hogar! **El PVP indicado no incluye impuestos, ni gastos de escritura. Honorarios de agencia no incluidos"". ""Las superficies expresadas en esta página tiene carácter descriptivo y son aproximadas. Los precios puedes ser susceptibles de modificación sin previo aviso. La vivienda se vende sin muebles ni vehículos**.",False,good,False,True,,2171.0,{'typology': 'flat'},"{'subtitle': 'Figares, Granada', 'title': 'Piso en calle Alhamar'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,,
105907864,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/b2/69/1266634544.webp,gtriberagenil,47,1,255000.0,"{'price': {'amount': 255000.0, 'currencySuffix': '€'}}",flat,sale,75.0,True,3,1,calle Ribera del Genil,Granada,Granada,Figares,es,37.1650719,-3.6017168,False,https://www.idealista.com/inmueble/105907864/,1045,"Piso recién reformado en ribera del Genil junto a camino de ronda. La vivienda cuenta con tres dormitorios exteriores muy parejos, salón con coqueta y moderna cocina totalmente equipada y baño completo. La vivienda se encuentra actualmente alquilada en 960€/mes hasta el 31 de julio. Oportunidad de invertir y rentabilizar su dinero en el minuto 1. A destacar: Diseño, materiales de primera calidad, ubicación, tranquilidad, vecindad, etc. Cuenta con una plaza de garaje muy cerca de la vivienda y se incluye en el precio. *El PVP indicado no incluye impuestos ni gastos de Escritura. Honorarios agencia no incluidos. **Las superficies expresadas en esta página tienen carácter descriptivo y son aproximadas. Los precios pueden ser susceptibles de modificación sin previo aviso. Se vende sin muebles ni vehículos.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3400.0,{'typology': 'flat'},"{'subtitle': 'Figares, Granada', 'title': 'Piso en calle Ribera del Genil'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,,
105662484,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/52/3c/1259653428.webp,,44,1,180000.0,"{'price': {'amount': 180000.0, 'currencySuffix': '€'}}",flat,sale,108.0,True,3,1,calle Fontiveros,Granada,Granada,Zaidín,es,37.1618768,-3.5966851,False,https://www.idealista.com/inmueble/105662484/,1371,"Piso de grandes dimensiones en c/Fontiveros, a escasos metros de LA HÍPICA. Más de 100 m2 construidos. Propiedad compuesta por 3 dormitorios (todos dobles), baño, salón, cocina, patio y dos amplios balcones. Todas las estancias son exteriores. La orientación de la vivienda es ESTE, con un magnífico sol de mañana en todos los dormitorios. Barrio tranquilo, donde se ubican varias casas adosadas, muy cerca de múltiples servicios y comercios del barrio. Desde la entrada principal nos encontramos un pasillo distribuidor a todas las habitaciones. A la izquierda de la entrada se encuentra un amplio patio con zona de lavadero. El baño dispone de plato de ducha. En el lado derecho del pasillo se encuentran los 3 dormitorios dobles (dos con armario empotrado). Uno de los dormitorios cuenta con balcón. Al final del pasillo se encuentra el salón, con acceso a una pequeña terraza, y la cocina. La instalación eléctrica y la fontanería se renovaron hace aproximadamente 20 años, junto a una reforma general de la vivienda La puerta principal es blindada. Todas las puertas y ventanas están en buen estado. El agua caliente funciona con butano. El portal del edificio, construido en 1980, se ha reformado recientemente y se encuentra adaptado para personas con movilidad reducida mediante ramp. Dispone de un amplio ascensor para 6 personas y un máximo de 450kg. , convirtiéndolo en un edificio perfectamente adaptado. A los laterales del edificio se encuentran dos calles sin salida con vado que forman parte de la comunidad. La ubicación para uso de transporte público es excepcional, teniendo a 3 minutos una parada del autobús circular de Granada (línea 4), además de tener muy cerca paradas de las líneas 8, 11, S2 y la línea nocturna 111. La parada de metro más cercana, 'La Hípica', se encuentra a 3 minutos caminando. Acceso rápido a la autovía a través de Avenida de la Ciencia. ESTUDIO FINANCIERO GRATUITO Y SIN COMPROMISO. Nuestro departamento financiero KIRON cuenta con más de 10 de entidades bancarias en convenio y lleva más de 25 años operando en España de forma ininterrumpida. Tecnocasa, empresa de servicios personalizados con experiencia de más de 25 años de conocimiento profundo del sector. Contamos con un dinámico equipo de profesionales con formación superior y experiencia en el asesoramiento personal.",True,good,False,True,,1667.0,{'typology': 'flat'},"{'subtitle': 'Zaidín, Granada', 'title': 'Piso en calle Fontiveros'}",True,False,False,False,{'groupDescription': 'Destacado'},False,False,,
105870571,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/34/81/a1/1265501831.webp,14691,34,3,490000.0,"{'price': {'amount': 490000.0, 'currencySuffix': '€'}}",flat,sale,212.0,True,6,3,calle Recogidas,Granada,Granada,Ronda - Arabial,es,37.1718108,-3.6054875,False,https://www.idealista.com/inmueble/105870571/,667,"Gran piso totalmente reformado en la calle Recogidas, junto a la boca del metro. Situado entre la Calle Pedro Antonio de Alarcón y el Camino de Ronda, ofrece un excelente acceso a la autovía a escasos metros. Cuenta con 149 m² útiles, distribuidos en seis dormitorios, un salón con cocina integrada en isla, tres baños completos, una sala de lavandería y un pequeño trastero dentro del piso. Dos de los dormitorios y el salón tienen vistas a la Calle Recogidas. El piso dispone de calefacción central y aire acondicionado general por conductos. Además, está rodeado de diversos servicios y comodidades, como varios centros comerciales (destacando el Centro Comercial Neptuno), el Colegio Virgen de Gracia, guarderías, el Parque Federico García Lorca, farmacias, el Hospital La Inmaculada, una gran variedad de restaurantes y numerosos comercios. El PVP indicado no incluye impuestos ni gastos de Escritura. Honorarios agencia no incluidos. **Las superficies expresadas en esta página tienen carácter descriptivo y son aproximadas. Los precios pueden ser susceptibles de modificación sin previo aviso.",False,good,False,True,,2311.0,{'typology': 'flat'},"{'subtitle': 'Ronda - Arabial, Granada', 'title': 'Piso en calle Recogidas'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,Ronda - Arabial,
103379859,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/45/88/1187659386.webp,00460,29,en,219000.0,"{'price': {'amount': 219000.0, 'currencySuffix': '€'}}",flat,sale,115.0,True,3,1,"calle Verónica de la Magdalena, 48",Granada,Granada,Centro,es,37.1749548,-3.6039875,True,https://www.idealista.com/inmueble/103379859/,491,"Selling Inmobiliaria Granada les presenta este inmueble en un edificio histórico en pleno centro de Granada junto a calle Mesones. No hay nada mas céntrico y mejor en la oferta actual de inmuebles en Granada. Desde su misma puerta y sin tener que cruzar una sola calle podrá ir andando por el casco antiguo a la Catedral, bares, comercios, tiendas. ya que se encuentra ubicado en una peatonal a la que solo pueden acceder residentes y propietarios de garajes. La vivienda se encuentra ubicada en la planta principal del edificio ( primera de edificio ) Destaca del inmueble sus impresionantes techos altos de hasta 3 metros, su salón de 25m2 y 2 amplísimos dormitorios de 3, con armarios empotrados y 4 sus ventanas a la calle. La vivienda es ideal para destinarse a vivienda turística por varias razones: Ubicación inmejorable junto a calle Mesones, Puentezuelas, Recogidas, Plaza de la Trinidad,  Zona tranquila, prácticamente sin tráfico rodado. Cocina con electrodomésticos, suelo de mármol, armarios empotrados, paredes lisas, puertas de madera maciza, muros anchos  El PVP indicado no incluye impuestos ni gastos de Escritura, registro de la propiedad u honorarios de agencia. Nosotros nos ocupamos absolutamente de toda la tramitación de toda la documentación de principio a final. Las superficies expresadas en esta página tienen carácter descriptivo y son aproximadas. El precio puede ser susceptible de modificación sin previo aviso. En nuestra agencia contamos con años de experiencia profesional y disponemos de una oficina abierta al público, dados de alta en la actividad con todos los permisos, siendo la compraventa y alquiler de inmuebles y promociones el objeto social de su actividad.",False,good,False,True,,1904.0,{'typology': 'flat'},"{'subtitle': 'Recogidas, Granada', 'title': 'Piso en calle Verónica de la Magdalena, 48'}",True,False,False,False,{'groupDescription': 'Destacado'},False,False,Recogidas,
105369026,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/f6/c5/1249996266.webp,DUP-116522,26,bj,245000.0,"{'price': {'amount': 245000.0, 'currencySuffix': '€'}}",flat,sale,134.0,True,4,2,calle Santa Teresa,Granada,Granada,Centro,es,37.1760189,-3.604861,False,https://www.idealista.com/inmueble/105369026/,598,"Ponemos a la venta este luminoso piso muy céntrico, a escasos pasos de la plaza de la Trinidad. El piso tiene cuatro dormitorios, dos baños, salón comedor, cocina independiente. Techos altos, habitaciones muy amplias. Es una segunda planta con ascensor. La zona es muy tranquila y a un paso de todo.  CONTACTANOS PARA UNA VISITA! NOTA: El PVP indicado no incluye ni impuestos ni gastos de escritura, tampoco están incluidos honorarios profesionales de la agencia. Las superficies indicadas tienen carácter descriptivo y son aproximadas.",False,good,False,True,,1828.0,{'typology': 'flat'},"{'subtitle': 'Recogidas, Granada', 'title': 'Piso en calle Santa Teresa'}",True,False,False,False,{'groupDescription': 'Destacado'},False,False,Recogidas,
105887365,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/2b/3b/1266020083.webp,5615,41,,790000.0,"{'price': {'amount': 790000.0, 'currencySuffix': '€'}}",chalet,sale,197.0,,3,2,carril de San Cecilio,Granada,Granada,Realejo,es,37.1737973,-3.5886288,False,https://www.idealista.com/inmueble/105887365/,878,"¡La magia del Realejo al alcance de tu mano! Ponemos a tu disposición este inmueble único en la zona, esta preciosa casa consta de 157m2 distribuidos de estupenda manera en 3 plantas con 3 amplios dormitorios, todos exteriores y siendo uno de ellos, el principal, en suite con vestidor y con salida directa a una de las maravillosas terrazas donde levantarse cada mañana es un lujo gracias a sus impresionantes vistas de toda Granada. Seguimos con los 2 grandes baños, cocina independiente totalmente equipada, pasamos al diáfano y muy luminoso salón también con salida directa a otra de las terrazas que nos ofrece la propiedad. Por último y no menos importante, en la planta baja, no podemos olvidar el gran garaje con espacio suficiente para un coche grande y una pequeña habitación destinada a despensa. ¡Llámanos! Y no pierdas la oportunidad de adquirir un inmueble único en una de las ciudades más bonitas del mundo. *El PVP indicado no incluye impuestos ni gastos de Escritura. Honorarios agencia no incluidos. **Las superficies expresadas en esta página tienen carácter descriptivo y son aproximadas. Los precios pueden ser susceptibles de modificación sin previo aviso. Ref. 5615.",False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4010.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Cuesta Escoriaza - Barranco del Abogado, Granada', 'title': 'Casa independiente en carril de San Cecilio'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,Cuesta Escoriaza - Barranco del Abogado,
103419777,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fa/93/a4/1191273357.webp,CIChapiz,46,,330000.0,"{'price': {'amount': 330000.0, 'currencySuffix': '€'}}",chalet,sale,243.0,,5,2,"cuesta del Chapiz, 37",Granada,Granada,Albaicín,es,37.1822001,-3.5903127,True,https://www.idealista.com/inmueble/103419777/,1156,"Ponemos en venta esta maravillosa casa en un enclave privilegiado como es el AlbaIcin. Con unas vistas maravillosas.  Situada en en una zona tranquila y fuera del bullicio del centro, podrás crear tu hogar o montar tu negocio turístico ya que esta perfectamente comunicado. A tan solo 5 minutos andando del conocido MIRADOR DE SAN NICOLÁS y del conocido PASEO DE LOS TRISTES. La finca esta compuesta por un apartamento independiente, dotado de un salón-cocina y una pequeña estancia de almacenaje al cual se le podría añadir una planta mas o si lo prefieres sacar de ahí tu cochera cerrada. En la casa, dotada de tres plantas, nos encontramos en la planta baja, un amplio salón con un gran ventanal que da al patio de la casa, un baño y la cocina. Una vez subimos a la primera planta nos encontramos con un baño y tres amplias habitaciones, una de ellas con una terraza espectacular con preciosas vistas. Y en la última planta tenemos un dormitorio, un baño y el acceso a una gran terraza donde tendrás también unas vistas maravillosas del Sacromonte. ¡ESTAS TARDANDO EN SOLICITAR TU VISITA! *El PVP indicado no incluye impuestos, gastos de Escritura, ni honorarios de agencia. Las superficies expresadas en esta página tienen carácter descriptivo y son aproximadas. Esta vivienda se vende sin muebles*.",False,renew,False,,,1358.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Albaicín, Granada', 'title': 'Casa independiente en cuesta del Chapiz, 37'}",True,False,True,False,{'groupDescription': 'Destacado'},False,False,,
