propertyCode,thumbnail,numPhotos,floor,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,externalReference,highlight,parkingSpace,newDevelopmentFinished
105882885,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a6/1e/8f/1265897773.webp,43,2,310000,"{'price': {'amount': 310000.0, 'currencySuffix': '€'}}",penthouse,sale,98,True,1,2,"calle Torneo, 29",Sevilla,Sevilla,Centro,es,Plaza de la Gavidia-San Lorenzo,37.4007452,-5.9979872,True,https://www.idealista.com/inmueble/105882885/,1371,"¡Descubre tu nuevo hogar con vistas al río Guadalquivir!  Este espectacular ático-dúplex en primera línea del río te ofrece una experiencia de vida única. La fachada del edificio esta catalogada y el edificio reformado integralmente en el año 2006, conservando su encanto histórico mientras proporciona todas las comodidades modernas. La entrada al ático se realiza por la planta baja, donde encontrarás una amplia habitación con armarios empotrados y dos ventanales con balcones que ofrecen vistas impresionantes al río. El salón, con cocina americana y aseo de cortesía, es el lugar perfecto para relajarte o recibir a tus invitados. La joya de este ático es su terraza privilegiada, desde donde podrás disfrutar de vistas únicas al Guadalquivir mientras tomas un café o lees un libro. Con 98 m² construidos, este ático cuenta con 1 dormitorio y 2 baños, distribuidos en dos plantas perfectamente climatizadas con aire acondicionado en la planta baja y split frío-calor en la planta alta. El edificio, construido en 2006 y en buen estado, cuenta con ascensor y orientación oeste, garantizando luz natural durante todo el día. No pierdas la oportunidad de vivir en este exclusivo ático-dúplex con una ubicación inmejorable y todas las comodidades que necesitas. ¡Contáctanos para más información y ven a verlo!",False,good,False,True,3163,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Plaza de la Gavidia-San Lorenzo, Sevilla', 'title': 'Ático en calle Torneo, 29'}",True,False,False,False,False,False,ATICO TORNEO,,,
89311272,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/7f/1a/768660521.webp,5,bj,166000,"{'price': {'amount': 166000.0, 'currencySuffix': '€'}}",flat,sale,59,True,2,1,barrio San Julián,Sevilla,Sevilla,Centro,es,San Julián,37.3947719,-5.9868884,False,https://www.idealista.com/inmueble/89311272/,1026,"¡Oportunidad única en el corazón de San Julián! Este encantador piso de 59 m² es perfecto tanto para inversión como para vivienda turística. Situado en una planta baja de un edificio restaurado en 2010, se encuentra al lado de las conocidas calles Enladrillada y Socorro, en una de las zonas más demandadas del centro de la ciudad. El piso está totalmente reformado y cuenta con dos dormitorios, un baño, un acogedor salón y una cocina independiente completamente equipada con electrodomésticos. Disfruta de suelos de mármol, ventanas climalit y aire acondicionado centralizado en el salón y el dormitorio principal, además de un split en el dormitorio individual.  La comunidad, con un coste de solo 75€ que incluye el suministro de agua, ofrece una terraza comunitaria visitable. No pierdas la oportunidad de vivir o invertir en una zona privilegiada. ¡Solicita una visita hoy mismo! Impuestos y gastos aparte.",True,good,False,False,2814,{'typology': 'flat'},"{'subtitle': 'San Julián, Sevilla', 'title': 'Piso'}",False,False,False,False,False,False,1855,,,
104807486,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/6c/37/1232211543.webp,21,,640305,"{'price': {'amount': 640305.0, 'currencySuffix': '€'}}",chalet,sale,108,,3,3,calle Jiménez Aranda,Sevilla,Sevilla,Nervión,es,Buhaira - Huerta del Rey,37.3872176,-5.9797866,False,https://www.idealista.com/inmueble/104807486/,1396,"Casa en AVD JEREZ, con 108 m² construidos, 3 dormitorios, 3 baños, para reformar, exterior. Conjunto de 2 pisos en venta en el barrio de La Buhaira, perteneciente al distrito de Nervión, en el centro de Sevilla capital (Sevilla). Forman el conjunto dos pisos ubicados en la planta baja y primera de un edificio de la calle Jiménez Aranda. La vivienda está reformada con un estilo moderno, pero mantiene elementos y detalles esenciales de la vivienda como los suelos hidráulicos, las paredes de ladrillo visto restauradas, etc. Se trata de una casa singular distribuida en cuatro plantas con una configuración espacial, una ubicación y una historia que difícilmente pueden lograrse en una vivienda de obra nueva. SIN COMISION Solicita más información sin ningún compromiso. Visitelo sin compromiso, 0% comisión a compradores para este activo. Vh gestión informa que no cobra comisión de ningún tipo por inmuebles procedente de entidades financiera y fondos de inversión, así como producto de obra nueva. El precio no tiene incluido aquellos gastos que por ley le pudiera corresponder a la parte adquiriente tales como iva, notaria, registro. vh gestión es agencia homologada de diferentes entidades financieras, disponemos de la mayor oferta de la provincia, visite nuestra web.",False,renew,False,,5929,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Buhaira - Huerta del Rey, Sevilla', 'title': 'Casa independiente en calle Jiménez Aranda'}",True,False,False,False,False,False,SJAS52653641,,,
104951116,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/05/c4/3d/1237573874.webp,57,3,267999,"{'price': {'amount': 267999.0, 'currencySuffix': '€'}}",flat,sale,80,True,2,1,calle Virgen de la Alegría s/n,Sevilla,Sevilla,Centro,es,Puerta de la Carne - Judería,37.3874878,-5.9866571,True,https://www.idealista.com/inmueble/104951116/,790,"PRECIO NEGOCIABLE. Estupendo piso situado en Sevilla, en el barrio de Santa Cruz, Judería, zona Centro. La vivienda esta situada en un entorno único y privilegiado en la zona, zona muy tranquila y rodeada de multitud de servicios.  La vivienda esta situada en una tercera planta del edificio, el cual no dispone de ascensor, pero si dispone de una silla salva escalera, que va desde el portal, hasta la misma vivienda. La vivienda se distribuye en hall de entrada, amplio y luminoso salón comedor, el cual cuenta con un balcón, cocina totalmente amueblada, dos dormitorios, (antes tres dormitorios), vestidor y un gran baño completo. Vivienda totalmente exterior muy luminosa, dispone de dos aires acondicionados y armarios empotrados.  Tiene unos gastos de comunidad de 75 euros mensuales, en los cuales va incluido los gastos de la factura del agua de la vivienda y un IBI anual de 222 euros.  Ponemos a su disposición a un asesor inmobiliario y financiero para informarle sobre los gastos de compraventa y de financiación que no están incluidos en el precio de venta. Venga a verlo con Habitalia Sur y acertara.",True,good,False,False,3350,{'typology': 'flat'},"{'subtitle': 'Puerta de la Carne - Judería, Sevilla', 'title': 'Piso en calle Virgen de la Alegría s/n'}",True,False,False,False,False,False,Virgen de la Alegría 21052024,,,
104966315,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/6d/41/1237590972.webp,44,3,267999,"{'price': {'amount': 267999.0, 'currencySuffix': '€'}}",flat,sale,80,True,2,1,Centro s/n,Sevilla,Sevilla,Centro,es,Arenal - Museo - Tetuán,37.3890439,-5.9948526,True,https://www.idealista.com/inmueble/104966315/,77,"PRECIO NEGOCIABLE. Estupendo piso situado en Sevilla, en el barrio de Santa Cruz, Judería, zona Centro. La vivienda esta situada en un entorno único y privilegiado en la zona, zona muy tranquila y rodeada de multitud de servicios.  La vivienda esta situada en una tercera planta del edificio, el cual no dispone de ascensor, pero si dispone de una silla salva escalera, que va desde el portal, hasta la misma vivienda. La vivienda se distribuye en hall de entrada, amplio y luminoso salón comedor, el cual cuenta con un balcón, cocina totalmente amueblada, dos dormitorios, (antes tres dormitorios), vestidor y un gran baño completo. Vivienda totalmente exterior muy luminosa, dispone de dos aires acondicionados y armarios empotrados.  Tiene unos gastos de comunidad de 75 euros mensuales, en los cuales va incluido los gastos de la factura del agua de la vivienda y un IBI anual de 222 euros.  Ponemos a su disposición a un asesor inmobiliario y financiero para informarle sobre los gastos de compraventa y de financiación que no están incluidos en el precio de venta. Venga a verlo con Habitalia Sur y acertara.",True,good,False,False,3350,{'typology': 'flat'},"{'subtitle': 'Arenal - Museo - Tetuán, Sevilla', 'title': 'Piso en Centro s/n'}",True,False,False,False,False,False,Centro21052024,,,
104966174,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/ca/06/1237586532.webp,48,3,267999,"{'price': {'amount': 267999.0, 'currencySuffix': '€'}}",flat,sale,80,True,2,1,Barrio de Santa Cruz s/n,Sevilla,Sevilla,Centro,es,Santa Cruz - Alfalfa,37.3842288,-5.9903422,True,https://www.idealista.com/inmueble/104966174/,663,"PRECIO NEGOCIABLE. Estupendo piso situado en Sevilla, en el barrio de Santa Cruz, Judería, zona Centro. La vivienda esta situada en un entorno único y privilegiado en la zona, zona muy tranquila y rodeada de multitud de servicios.  La vivienda esta situada en una tercera planta del edificio, el cual no dispone de ascensor, pero si dispone de una silla salva escalera, que va desde el portal, hasta la misma vivienda. La vivienda se distribuye en hall de entrada, amplio y luminoso salón comedor, el cual cuenta con un balcón, cocina totalmente amueblada, dos dormitorios, (antes tres dormitorios), vestidor y un gran baño completo. Vivienda totalmente exterior muy luminosa, dispone de dos aires acondicionados y armarios empotrados.  Tiene unos gastos de comunidad de 75 euros mensuales, en los cuales va incluido los gastos de la factura del agua de la vivienda y un IBI anual de 222 euros.  Ponemos a su disposición a un asesor inmobiliario y financiero para informarle sobre los gastos de compraventa y de financiación que no están incluidos en el precio de venta. Venga a verlo con Habitalia Sur y acertara.",True,good,False,False,3350,{'typology': 'flat'},"{'subtitle': 'Santa Cruz - Alfalfa, Sevilla', 'title': 'Piso en Barrio de Santa Cruz s/n'}",True,False,False,False,False,False,Santa Cruz 21052024,,,
103983710,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/db/6d/1207083034.webp,29,3,299900,"{'price': {'amount': 299900.0, 'currencySuffix': '€'}}",flat,sale,90,True,3,1,calle Céspedes s/n,Sevilla,Sevilla,Centro,es,Puerta de la Carne - Judería,37.3874705,-5.9873924,True,https://www.idealista.com/inmueble/103983710/,726,"Estupendo piso situado en Sevilla, barrio de Santa Cruz, Judería, Centro. La vivienda esta situada en una tercera planta del edificio, el cual no dispone de ascensor, pero si dispone de una silla salva escalera en propiedad, que va desde el portal hasta la vivienda. La vivienda se distribuye en amplio y luminoso salón comedor, cocina totalmente amueblada, tres dormitorios y baño completo. Vivienda totalmente exterior y muy luminosa, cuenta con aire acondicionado y armarios empotrados. Además la vivienda dispone de licencia turística en vigor, lo cual lo hace mas atractivo, para inversores. Ponemos a su disposición a un asesor inmobiliario y financiero para informarle sobre los gastos de compraventa y de financiación que no están incluidos en el precio de venta. Venga a verlo con Habitalia Sur y acertara.",True,good,False,False,3332,{'typology': 'flat'},"{'subtitle': 'Puerta de la Carne - Judería, Sevilla', 'title': 'Piso en calle Céspedes s/n'}",True,False,False,False,False,False,SantaCruz12022024,,,
104965975,https://img4.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/d4/aa/e8/1238157888.webp,43,3,267999,"{'price': {'amount': 267999.0, 'currencySuffix': '€'}}",flat,sale,80,True,2,1,Juderia s/n,Sevilla,Sevilla,Centro,es,Santa Cruz - Alfalfa,37.3843842,-5.9906525,True,https://www.idealista.com/inmueble/104965975/,632,"PRECIO NEGOCIBLE. Estupendo piso situado en Sevilla, en el barrio de Santa Cruz, Judería, zona Centro. La vivienda esta situada en un entorno único y privilegiado en la zona, zona muy tranquila y rodeada de multitud de servicios.  La vivienda esta situada en una tercera planta del edificio, el cual no dispone de ascensor, pero si dispone de una silla salva escalera, que va desde el portal, hasta la misma vivienda. La vivienda se distribuye en hall de entrada, amplio y luminoso salón comedor, el cual cuenta con un balcón, cocina totalmente amueblada, dos dormitorios, (antes tres dormitorios), vestidor y un gran baño completo. Vivienda totalmente exterior muy luminosa, dispone de dos aires acondicionados y armarios empotrados.  Tiene unos gastos de comunidad de 75 euros mensuales, en los cuales va incluido los gastos de la factura del agua de la vivienda y un IBI anual de 222 euros.  Ponemos a su disposición a un asesor inmobiliario y financiero para informarle sobre los gastos de compraventa y de financiación que no están incluidos en el precio de venta. Venga a verlo con Habitalia Sur y acertara.",True,good,False,False,3350,{'typology': 'flat'},"{'subtitle': 'Santa Cruz - Alfalfa, Sevilla', 'title': 'Piso en Juderia s/n'}",True,False,False,False,False,False,Juderia21052024,,,
104019761,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/24/bc/09/1207371262.webp,19,2,499000,"{'price': {'amount': 499000.0, 'currencySuffix': '€'}}",flat,sale,116,True,3,3,calle Pagés del Corro,Sevilla,Sevilla,Triana,es,Calle Betis - Pagés del Corro,37.382208,-6.0038402,False,https://www.idealista.com/inmueble/104019761/,1021,"Gilmar presenta exclusivo piso en pleno corazón de Triana de 116 m², 2 dormitorios, 2baños y terraza de 27 m².  La vivienda se distribuye en salón comedor con cocina amueblada en moderno concepto abierto y magnífica terraza con orientación suroeste confiriendo una gran luminosidad a este inmueble, dos habitaciones y un baño completo. Además, en la planta superior se encuentra la piscina comunitaria con zona solárium para uso y disfrute de todos los vecinos.  El inmueble dotado con materiales y acabados en primeras calidades, armarios empotrados, aire acondicionado centralizado, carpintería exterior en Aluminio con vidrio laminado de seguridad, carpintería interior en madera, agua caliente con sistema integrado de termo eléctrico por aerotermia, con apoyo de paneles fotovoltaicos en cubierta. Este inmueble se encuentra en una privilegiada ubicación, donde se conjuga lo tradicional y lo moderno ya que une los números 97 y 95 de la trianera calle Pagés del Corro; el número 97, un edificio de principios del 1900 con una magnífica fachada que se conserva en su totalidad y el número 95, un segundo edificio con un concepto moderno y abierto a su interior, dos fachadas muy distintas que conforman un solo edificio de alto nivel técnico y con un gran resultado estético. Destacan sus zonas comunes ajardinadas y las calidades utilizadas como la aerotermia que le confieren una gran eficiencia energética, así como su piscina- solárium en la azotea, la posibilidad de un garaje en el mismo edificio (opción de compra a parte por 45.000 euros + IVA) y un trastero por vivienda incluido en el precio.  Su ubicación es inmejorable ya que se encuentra en la arteria con más solera del barrio de Triana, Pagés del Corro, rodeada de todo tipo de comercios, servicios y medios de transporte y a dos pasos de los barrios de Los Remedios y el Centro de Sevilla.",False,good,False,True,4302,{'typology': 'flat'},"{'subtitle': 'Calle Betis - Pagés del Corro, Sevilla', 'title': 'Piso en calle Pagés del Corro'}",True,False,False,False,False,False,P194123 2 B,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 45000.0}",
105674151,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/87/a6/1259554593.webp,17,,589081,"{'price': {'amount': 589081.0, 'currencySuffix': '€'}}",flat,sale,108,,3,3,"calle Jiménez Aranda, 1",Sevilla,Sevilla,Nervión,es,Luis Montoto - Santa Justa,37.3877035,-5.9808532,True,https://www.idealista.com/inmueble/105674151/,1297,"*SIN COMISIONES DE AGENCIA* Conjunto de 2 pisos en venta en el barrio de La Buhaira, perteneciente al distrito de Nervión, en el centro de Sevilla capital (Sevilla). Forman el conjunto dos pisos ubicados en la planta baja y primera de un edificio de la calle Jiménez Aranda. La vivienda está reformada con un estilo moderno, pero mantiene elementos y detalles esenciales de la vivienda como los suelos hidráulicos, las paredes de ladrillo visto restauradas, etc. Se trata de una casa singular distribuida en cuatro plantas con una configuración espacial, una ubicación y una historia que difícilmente pueden lograrse en una vivienda de obra nueva. Se encuentra en pleno centro de Sevilla, a 10 minutos a pie de la estación de Santa Justa y de los Jardines de Murillo. Cuenta con todos los servicios necesarios a mano y todas las dotaciones que una gran ciudad puede ofrecer. Tiene asignado el uso y disfrute de un patio. Goza de rápido acceso a la calle Luis Montoto, que conecta rápidamente con la SE-30, la A-4 y la A-92.",False,good,False,,5454,{'typology': 'flat'},"{'subtitle': 'Luis Montoto - Santa Justa, Sevilla', 'title': 'Piso en calle Jiménez Aranda, 1'}",True,False,False,False,False,False,154317-ALIS,,,
105951523,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8f/61/ea/1267980637.webp,1,2,298000,"{'price': {'amount': 298000.0, 'currencySuffix': '€'}}",flat,sale,85,True,3,1,barrio San Julián,Sevilla,Sevilla,Centro,es,San Julián,37.3987679,-5.9871993,False,https://www.idealista.com/inmueble/105951523/,1350,"Piso en Pleno casco Antiguo de Sevilla, San Luis-San Marcos. 3 dormitorioss, sin ascensor. Contactar por mail.",False,good,False,False,3506,{'typology': 'flat'},"{'subtitle': 'San Julián, Sevilla', 'title': 'Piso'}",False,False,False,False,False,False,,,,
105101008,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/ff/63/1243466410.webp,26,2,375000,"{'price': {'amount': 375000.0, 'currencySuffix': '€'}}",flat,sale,124,True,4,2,calle Luz Arriero,Sevilla,Sevilla,Triana,es,López de Gomara,37.3812669,-6.0037699,False,https://www.idealista.com/inmueble/105101008/,1092,"Piso situado en pleno corazón de Triana con diversidad en transporte público, metro, autobuses. Zona comerciales en el mismo entorno. Consta de 4 dormitorios (todos ellos con armarios empotrados), salón-comedor amplio, cocina con lavadero y dos baños con placa de ducha. Preinstalación de aire acondicionado centralizado. CON TERRAZA. 2º PLANTA CON ASCENSOR. Excelente ubicación, junto a calle Evangelista, calle Pagés del Corro. Cerca de avd. República Argentina y parada del metro. En el precio de la vivienda no se incluye gastos de impuestos, notaría ni honorarios por intermediación inmobiliaria.",False,renew,False,True,3024,{'typology': 'flat'},"{'subtitle': 'López de Gomara, Sevilla', 'title': 'Piso en calle Luz Arriero'}",True,False,False,False,False,False,T-2416,,,
104617051,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1f/72/68/1226188190.webp,26,bj,320000,"{'price': {'amount': 320000.0, 'currencySuffix': '€'}}",flat,sale,73,True,2,2,"calle Arcos, 25",Sevilla,Sevilla,Los Remedios,es,Parque de los Principes - Calle Niebla,37.3762057,-5.9990258,True,https://www.idealista.com/inmueble/104617051/,1409,"Espectacular y moderna vivienda recientemente construida, amueblada y con cocina con altísimas calidades. Vivienda exterior muy luminosa en planta baja con entrada independiente, puerta blindada, orientación sur con dos dormitorios y dos baños con armarios empotrados forrados, ventanas de suelo a techo de doble acristalamiento con rotura de puente térmico oscilobatientes, persianas motorizadas, aire frío calor centralizado, solería laminada de altísima calidad ac6 en espiga color roble. baños completos con bide, lavabos de krion y ducha con mampara. Cocina completa con electrodomésticos (frigorífico combi, lavadora secadora, lavavajillas, horno, microondas, placa vitrocerámica y campana extractora, mueble despensero), todos integrados. Solería AC6 de aspecto madera en espiga en color roble. En plena plaza de la Parroquia de Los Remedios.",False,good,False,True,4384,{'typology': 'flat'},"{'subtitle': 'Parque de los Principes - Calle Niebla, Sevilla', 'title': 'Piso en calle Arcos, 25'}",True,False,False,False,False,False,,,,
102835942,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/01/c0/1179634159.webp,62,1,1700000,"{'price': {'amount': 1700000.0, 'currencySuffix': '€'}}",flat,sale,267,True,3,3,barrio Arenal - Museo - Tetuán,Sevilla,Sevilla,Centro,es,Arenal - Museo - Tetuán,37.3867945,-5.9992926,False,https://www.idealista.com/inmueble/102835942/,388,"Fusión Maestra en el Arenal: Lujo y Tradición Taurina Engel & Völkers presenta esta exclusiva propiedad en el barrio del Arenal, ubicada en un hermoso edificio que en su día fue una casa sevillana al más puro estilo de la arquitectura regionalista andaluza del siglo XIX. El inmueble haciendo esquina a dos calles, ofrece vistas incomparables a la Real Maestranza de Sevilla. El edificio consta de 3 plantas, con solo 1 vecino por planta. El exclusivo piso que presentamos ocupa toda la primera planta, la más imponente debido a sus 8 balcones, dos de ellos con majestuosas cristaleras de hierro forjado. La elegante y señorial fachada del edificio esconde en su interior una obra de arquitectura fruto de una reforma integral que crea espacios únicos: espacios diáfanos que juegan con volúmenes, alturas y la entrada de luz natural a través de grandes ventanales, además de un impresionante lucernario central que recorre transversalmente todo el edificio, aportando una belleza única. El edificio cuenta con ascensor a todas las plantas, incluida la terraza privada en la última planta. Este impresionante piso se destaca desde el momento en que cruzas la imponente puerta de madera de gran tamaño. La singularidad y majestuosidad de esta propiedad se hacen evidentes de inmediato. Con techos que alcanzan más de 4 metros de altura y vigas de madera a la vista, el espacio tiene una presencia imponente y una sensación de grandeza. Lo que realmente hace que este piso sea excepcional es la forma en que los espacios fluyen y se conectan de manera magistral. Puertas correderas y otros elementos de gran belleza se combinan para crear un juego de espacios perfectamente diseñados. Aquí, los espacios abiertos se entrelazan de manera armoniosa, permitiendo que todo fluya a la perfección mientras se mantiene la privacidad y la comodidad en cada rincón. Es importante destacar el mármol Verde Indio con vetas en blanco, presente en suelos y revestimientos de baños y cocinas, dotando de elegancia y personalidad a los espacios. La amplia zona de día consta de un salón, comedor y cocina con impresionantes balcones en ambas fachadas del edificio, desde los cuales se pueden disfrutar de las mejores vistas a la plaza de toros y al Paseo de Cristóbal Colón junto al río. El dormitorio principal incluye un área de vestidor y un impresionante baño principal revestido en mármol verde con jacuzzi. Desde el hall de entrada accedemos a otra zona más reservada compuesta por dos habitaciones con baño, uno de ellos en mezzanina, junto a un encantador patio interior con fuente y plantas que aportan frescura. Además, hay un aseo de cortesía junto al hall de entrada. El piso también cuenta con una terraza privativa en la última planta, desde la cual se pueden disfrutar de vistas en altura a la plaza de toros y al río Guadalquivir. Posibilidad de adquirir una plaza de garaje en el mismo edificio por un precio adicional de 100.000€. Este exclusivo piso se encuentra ubicado en el Arenal, uno de los barrios más castizos y cosmopolitas del centro histórico de Sevilla. Junto a la Plaza de Toros de la Maestranza, la Torre del Oro, el Teatro de la Maestranza, La Catedral, la Giralda o los Reales Alcázares de Sevilla.  Permite disfrutar de una amplia oferta cultural y gastronómica, muy ligados a los toros, la Ópera y las Cofradías de Semana Santa. A pocos minutos a pie de la principal zona comercial del centro de Sevilla.  Fácil acceso por la frondosa Avenida Paseo Cristóbal Colón, una de las principales arterias al centro de Sevilla. Igualmente cuenta con muy buena conexión con la SE-30, aeropuerto y estación de AVE Santa Justa.  Amplia zona de esparcimiento para pasear y para practicar deporte en el Paseo Alcalde Marqués de Contadero que discurre paralela al río Guadalquivir con vistas al barrio de Triana.  Cultura, tradición y ocio se unen para convertirlo en uno de los barrios preferidos por todos.",False,good,False,True,6367,{'typology': 'flat'},"{'subtitle': 'Arenal - Museo - Tetuán, Sevilla', 'title': 'Piso'}",True,False,False,True,False,False,W-02SIP1,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 100000.0}",
105166435,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/50/09/1243851361.webp,37,5,1250000,"{'price': {'amount': 1250000.0, 'currencySuffix': '€'}}",penthouse,sale,283,True,5,3,calle Julio César,Sevilla,Sevilla,Centro,es,Arenal - Museo - Tetuán,37.3882234,-5.9994009,False,https://www.idealista.com/inmueble/105166435/,346,"NO COBRAMOS HONORARIOS AL COMPRADOR ¡Descubre el ático de tus sueños en el corazón de la ciudad! Ubicado en la prestigiosa zona de Reyes Católicos, en el barrio del Arenal, junto al Puente de Triana, este espectacular ático ofrece una oportunidad única para vivir en una de las áreas más demandadas. Con 283 m² construidos y 267 m² en escritura, esta amplia vivienda en esquina se distribuye alrededor de tres impresionantes terrazas privadas que ofrecen vistas panorámicas de la ciudad. El ático cuenta con cinco dormitorios equipados con armarios empotrados, tres baños completos y un amplio salón con zona de comedor, ideal para reuniones familiares y sociales. La cocina es muy espaciosa y dispone de una zona de servicio, perfecta para quienes buscan comodidad y funcionalidad. Además, incluye una plaza de garaje en el precio, lo que añade un valor incalculable en esta ubicación tan céntrica. Aunque la vivienda necesita actualización, las posibilidades son infinitas para convertirla en tu hogar ideal. Construido en 1957, el edificio cuenta con ascensor y calefacción por bomba de frío/calor a gas natural. Su orientación este garantiza una excelente iluminación natural durante todo el día. No pierdas la oportunidad de vivir en un ático exclusivo con todas las comodidades en pleno centro de la ciudad. ¡Contacta con nosotros para más información y agenda tu visita hoy mismo!",False,renew,False,True,4417,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Arenal - Museo - Tetuán, Sevilla', 'title': 'Ático en calle Julio César'}",True,False,False,False,False,False,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
96877671,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/13/93/1228020792.webp,26,bj,365000,"{'price': {'amount': 365000.0, 'currencySuffix': '€'}}",flat,sale,112,True,4,2,santa clara,Sevilla,Sevilla,Centro,es,Plaza de la Gavidia-San Lorenzo,37.3979645,-5.9963165,False,https://www.idealista.com/inmueble/96877671/,1047,"Catedral Asesores Inmobiliarios presenta esta magnífica vivienda de 112m2 en una planta baja independiente construida en 1977 y situada en una de las más bonitas y tranquilas calles del prestigioso barrio de San Lorenzo. La propiedad ha sido recientemente reformada y cuenta con suelos de parque, carpintería interior de madera lacadas en blanca todos materiales de alta calidad. La vivienda se distribuye de la siguiente forma: entrada directa desde la calle con posibilidad de garaje para moto o bicicletas, amplio hall de entrada que distribuye a un dormitorio al exterior y salón, el resto de los tres dormitorios disponen de ventanas a patios interiores propios de la vivienda lo que le aporta una gran luminosidad a las estancias. Dispone de dos amplios cuartos de baños y cocina office totalmente amueblada. Los planos adjuntos son orientativos. Posibilidad de plaza de garaje por la zona (no incluida en el precio). Ubicada cerca de paradas de autobuses, taxis, colegios, centros médicos, comercios, supermercados, etc. La situación de la vivienda es inmejorable, en pleno casco histórico del barrio de San Lorenzo y muy cercano a la Plaza de la Alameda.  Los gastos generados de la trasmisión no están incluidos en el precio (notaría, impuestos, registro) No deje escapar esta oportunidad de vivir en el corazón de Sevilla!.",False,good,False,False,3259,{'typology': 'flat'},"{'subtitle': 'Plaza de la Gavidia-San Lorenzo, Sevilla', 'title': 'Piso en santa clara'}",True,False,False,False,False,False,V-6266,,,
